package,revdep
SnowballC,gofastr
SnowballC,goldi
SnowballC,inpdfr
SnowballC,lexRankr
SnowballC,LilRhino
SnowballC,lsa
SnowballC,needmining
SnowballC,NLPutils
SnowballC,proustr
SnowballC,ptstem
SnowballC,quanteda
SnowballC,revtools
SnowballC,rJST
SnowballC,RWBP
SnowballC,slowraker
SnowballC,TAShiny
SnowballC,textmining
SnowballC,textrecipes
SnowballC,textstem
SnowballC,tokenizers
sodium,cyphr
sodium,epitrix
sodium,homomorpheR
sodium,keyring
sodium,safer
som,chemometrics
som,earlywarnings
som,FateID
som,popsom
som,restlos
som,som.nn
som,tiger
som,wTO
sp,ade4
sp,adehabitatHR
sp,adehabitatHS
sp,adehabitatLT
sp,adehabitatMA
sp,AFM
sp,agriwater
sp,AHMbook
sp,aire.zmvm
sp,akima
sp,ALA4R
sp,AmostraBrasil
sp,amt
sp,angstroms
sp,anipaths
sp,antaresViz
sp,aoristic
sp,APfun
sp,aqp
sp,ar.matrix
sp,archiDART
sp,ASGS.foyer
sp,assignR
sp,atakrig
sp,automap
sp,AWAPer
sp,bamlss
sp,BarcodingR
sp,BayesX
sp,bfast
sp,BIEN
sp,biogeo
sp,Biolinv
sp,BIOMASS
sp,birdring
sp,bossMaps
sp,BPEC
sp,brazilmaps
sp,briskaR
sp,bsam
sp,btb
sp,CAMAN
sp,camtrapR
sp,CARBayesdata
sp,CARBayesST
sp,cartograflow
sp,cartography
sp,CENFA
sp,ceramic
sp,chillR
sp,cholera
sp,chronosphere
sp,cleangeo
sp,clhs
sp,ClustGeo
sp,cmsaf
sp,ConR
sp,constrainedKriging
sp,CoordinateCleaner
sp,countyweather
sp,covatest
sp,crawl
sp,cruts
sp,cshapes
sp,csrplus
sp,ctmcmove
sp,ctmm
sp,DataVisualizations
sp,daymetr
sp,DClusterm
sp,disaggregation
sp,diseasemapping
sp,dismo
sp,dissever
sp,divagis
sp,DivE
sp,DMMF
sp,downscale
sp,downscaledl
sp,DRHotNet
sp,DSpat
sp,DSsim
sp,dtwSat
sp,dynatopmodel
sp,EcoGenetics
sp,eechidna
sp,EEM
sp,EFDR
sp,ei
sp,eixport
sp,elevatr
sp,EMbC
sp,EmissV
sp,ENiRG
sp,envirem
sp,epiflows
sp,eurostat
sp,excursions
sp,expp
sp,fasterize
sp,fastmaRching
sp,FeedbackTS
sp,fetchR
sp,fgdr
sp,FlexScan
sp,flightplanning
sp,FLightR
sp,FloodMapper
sp,flows
sp,forestChange
sp,ForestGapR
sp,ForestTools
sp,fossil
sp,frontiles
sp,GADMTools
sp,gaiah
sp,gazepath
sp,gdalUtils
sp,gDefrag
sp,gdistance
sp,gear
sp,geoaxe
sp,geoBayes
sp,geodiv
sp,geofacet
sp,geogrid
sp,geojson
sp,geojsonio
sp,geoknife
sp,geomerge
sp,geonetwork
sp,geoR
sp,GeoRange
sp,geoRglm
sp,georob
sp,geosample
sp,geoSpectral
sp,geosphere
sp,geospt
sp,geosptdb
sp,geostatsp
sp,geouy
sp,geoviz
sp,geozoning
sp,GET
sp,ggvoronoi
sp,GISTools
sp,glacierSMBM
sp,grainscape
sp,graphscan
sp,graticule
sp,gridsample
sp,GSIF
sp,gstat
sp,Guerry
sp,gwer
sp,gwfa
sp,GWmodel
sp,GWSDAT
sp,helsinki
sp,hero
sp,hglm.data
sp,HydroCode
sp,hydroTSM
sp,hypervolume
sp,ibeemd
sp,IceCast
sp,icosa
sp,iemisc
sp,INLABMA
sp,inlabru
sp,inlmisc
sp,intamap
sp,intamapInteractive
sp,intkrige
sp,ipdw
sp,Irescale
sp,iSDM
sp,isocat
sp,itcSegment
sp,jcext
sp,KappaV
sp,Kernelheaping
sp,kineticF
sp,KnowBR
sp,LabourMarketAreas
sp,lakemorpho
sp,landsat
sp,landsat8
sp,landscapemetrics
sp,landsepi
sp,latticeDensity
sp,leafem
sp,leaflet
sp,leafletCN
sp,leafR
sp,lidR
sp,loa
sp,ltsk
sp,magclass
sp,malariaAtlas
sp,mapedit
sp,MapGAM
sp,mapmisc
sp,mapr
sp,mapsRinteractive
sp,maptools
sp,mapview
sp,marmap
sp,MazamaSpatialUtils
sp,medfate
sp,MEDITS
sp,MetaLandSim
sp,meteo
sp,meteoForecast
sp,meteoland
sp,metR
sp,mgwrsar
sp,micromap
sp,mkde
sp,MODIS
sp,modiscloud
sp,MODIStsp
sp,Momocs
sp,monographaR
sp,move
sp,movecost
sp,moveHMM
sp,moveVis
sp,mregions
sp,MTA
sp,MUCflights
sp,multimark
sp,npsp
sp,oceanmap
sp,OpasnetUtils
sp,openSTARS
sp,OpenStreetMap
sp,orsifronts
sp,osmdata
sp,OSMscale
sp,osrm
sp,patternize
sp,pavo
sp,perspectev
sp,pgirmess
sp,phenopix
sp,phyloclim
sp,plotKML
sp,polyCub
sp,PopGenReport
sp,postGIStools
sp,prevR
sp,prioritizr
sp,prioritizrdata
sp,psda
sp,psgp
sp,pycno
sp,QRAGadget
sp,quadmesh
sp,quickmapr
sp,quickPlot
sp,r2d2
sp,r2dRue
sp,RAC
sp,RandomFields
sp,rangeBuilder
sp,rangeMapper
sp,RapidPolygonLookup
sp,raptr
sp,raster
sp,rAvis
sp,rbgm
sp,rbison
sp,rcanvec
sp,rcarbon
sp,rCAT
sp,RchivalTag
sp,rcrimeanalysis
sp,red
sp,redist
sp,redlistr
sp,reproducible
sp,retistruct
sp,rFIA
sp,rflexscan
sp,RFmerge
sp,rgdal
sp,rgeos
sp,RGISTools
sp,RgoogleMaps
sp,riverdist
sp,rKIN
sp,rleafmap
sp,rLiDAR
sp,rmapshaper
sp,rmapzen
sp,rnaturalearth
sp,rnaturalearthdata
sp,RNCEP
sp,rnrfa
sp,rosm
sp,rpostgis
sp,rpostgisLT
sp,RQGIS
sp,rsMove
sp,RStoolbox
sp,RSurvey
sp,rtop
sp,Rtrack
sp,rts
sp,rWBclimate
sp,rworldmap
sp,rworldxtra
sp,sara4r
sp,satscanMapper
sp,SDALGCP
sp,SDLfilter
sp,sdm
sp,secr
sp,secrlinear
sp,SeerMapper
sp,SeerMapper2010East
sp,SeerMapper2010Regs
sp,SeerMapper2010West
sp,SeerMapperEast
sp,SeerMapperRegs
sp,SeerMapperWest
sp,seg
sp,sfdct
sp,shadow
sp,ShapePattern
sp,shp2graph
sp,siland
sp,SiMRiv
sp,SIRItoGTFS
sp,SkyWatchr
sp,smacpod
sp,smerc
sp,soilDB
sp,soiltexture
sp,SongEvo
sp,spacetime
sp,SpaDES.tools
sp,spatial.tools
sp,spatialClust
sp,SpatialEpi
sp,SpatialGraph
sp,SpatialPosition
sp,spatialrisk
sp,spatsoc
sp,spatsurv
sp,spbabel
sp,spBayes
sp,spcosa
sp,spData
sp,spdep
sp,spdplyr
sp,spdynmod
sp,spemd
sp,spex
sp,spgrass6
sp,spgwr
sp,sphet
sp,splancs
sp,spMaps
sp,spnet
sp,SpNetPrep
sp,spTDyn
sp,sptemExp
sp,spTimer
sp,SSDM
sp,ssfa
sp,SSN
sp,stam
sp,stampr
sp,StempCens
sp,STMedianPolish
sp,stplanr
sp,SubgrPlots
sp,SUMMER
sp,SurfaceTortoise
sp,surveillance
sp,swissMrP
sp,tabularaster
sp,tangles
sp,tbart
sp,telefit
sp,TexMix
sp,tigris
sp,tilegramsR
sp,TileManager
sp,tiler
sp,tmaptools
sp,topoDistance
sp,trackdf
sp,trackeR
sp,TrajDataMining
sp,trajectories
sp,trip
sp,tripEstimation
sp,tweet2r
sp,uavRmp
sp,UBL
sp,UScensus2000cdp
sp,UScensus2000tract
sp,UScensus2010
sp,usdm
sp,USGSstates2k
sp,variosig
sp,varycoef
sp,vec2dtransf
sp,vegclust
sp,vegtable
sp,velox
sp,vetools
sp,viewshed3d
sp,virtualspecies
sp,vmsbase
sp,walkalytics
sp,water
sp,Watersheds
sp,waver
sp,wikilake
sp,wildlifeDI
sp,windfarmGA
sp,wkb
sp,xROI
sp,zoon
spacetime,covatest
spacetime,DClusterm
spacetime,geoSpectral
spacetime,gstat
spacetime,GWmodel
spacetime,meteo
spacetime,plotKML
spacetime,SDALGCP
spacetime,spTDyn
spacetime,spTimer
spacetime,STMedianPolish
spacetime,TrajDataMining
spacetime,trajectories
spacetime,tweet2r
spam,autoFRK
spam,CARBayesST
spam,CollocInfer
spam,CompRandFld
spam,copCAR
spam,demu
spam,earlywarnings
spam,fields
spam,gamlss.spatial
spam,GPFDA
spam,growfunctions
spam,latticeDensity
spam,LatticeKrig
spam,madrat
spam,mclcar
spam,mvMORPH
spam,nat.nblast
spam,npsp
spam,OptimaRegion
spam,phenofit
spam,smnet
spam,sparseinv
spam,SpATS
spam,splm
spam,spThin
spam,varycoef
splitstackshape,Diderot
splitstackshape,pinyin
splitstackshape,rabhit
splitstackshape,rodham
splitstackshape,sensitivityCalibration
splitstackshape,visvow
SQUAREM,ashr
SQUAREM,GNE
SQUAREM,lava
SQUAREM,reReg
SQUAREM,spef
SQUAREM,tranSurv
ssanv,asht
ssanv,exact2x2
ssanv,exactci
ssanv,nivm
ssanv,rPowerSampleSize
stabledist,alphastable
stabledist,copula
stabledist,ecd
stabledist,fBasics
stabledist,GEVStableGarch
stabledist,MARX
stabledist,MittagLeffleR
stabledist,mleur
stabledist,modeest
stabledist,rlfsm
stabledist,stable
stabledist,StableEstim
startupmsg,distr
startupmsg,distrDoc
startupmsg,distrEllipse
startupmsg,distrEx
startupmsg,distrMod
startupmsg,distrRmetrics
startupmsg,distrSim
startupmsg,distrTeach
startupmsg,distrTEst
startupmsg,RandVar
startupmsg,RobAStBase
startupmsg,RobExtremes
startupmsg,ROptEst
StatMatch,BayesNSGP
StatMatch,convoSPAT
StatMatch,geosptdb
StatMatch,semiArtificial
StatMatch,sparkTable
statmod,BayesianGLasso
statmod,Bclim
statmod,ciuupi
statmod,cond
statmod,conf
statmod,CopulaREMADA
statmod,cplm
statmod,csampling
statmod,cuRe
statmod,dglm
statmod,diffIRT
statmod,equateIRT
statmod,equateMultiple
statmod,flexrsurv
statmod,GHQp
statmod,gllvm
statmod,GlmSimulatoR
statmod,GPCMlasso
statmod,greybox
statmod,hoa
statmod,jmdem
statmod,JointModel
statmod,JSM
statmod,lacm
statmod,lmeNB
statmod,marg
statmod,mcll
statmod,merlin
statmod,MEtest
statmod,mexhaz
statmod,mixcat
statmod,mlogit
statmod,multimark
statmod,MultisiteMediation
statmod,multistate
statmod,mvabund
statmod,mvQuad
statmod,MVR
statmod,NetRep
statmod,nlreg
statmod,npmlreg
statmod,PanelCount
statmod,PCMRS
statmod,penalizedSVM
statmod,pglm
statmod,planar
statmod,plink
statmod,PredPsych
statmod,RandomCoefficients
statmod,selac
statmod,SNSequate
statmod,ssrm.logmer
statmod,StepReg
statmod,survPen
statmod,survsim
statmod,tcgsaseq
statmod,WeMix
statmod,x.ent
statnet.common,Blaunet
statnet.common,ergm
statnet.common,ergm.count
statnet.common,ergm.ego
statnet.common,ergm.rank
statnet.common,ergm.userterms
statnet.common,latentnet
statnet.common,ndtv
statnet.common,networkDynamic
statnet.common,sna
statnet.common,statnet
statnet.common,tergm
statnet.common,tergmLite
statnet.common,tsna
storr,drake
storr,fulltext
storr,rdhs
storr,redux
storr,thor
stringdist,AurieLSHGaussian
stringdist,available
stringdist,clustringr
stringdist,Conigrave
stringdist,deductive
stringdist,diffrprojects
stringdist,dupree
stringdist,fastLink
stringdist,fcuk
stringdist,flora
stringdist,fuzzyjoin
stringdist,GetLattesData
stringdist,LexisNexisTools
stringdist,lingtypology
stringdist,PGRdup
stringdist,qdap
stringdist,rabi
stringdist,reclin
stringdist,refinr
stringdist,revtools
stringdist,SemNetCleaner
stringdist,taxlist
stringdist,tcR
stringdist,tidystringdist
stringdist,TSTr
stringdist,utilsIPEA
stringdist,VDJgermlines
stringr,abcrf
stringr,abjutils
stringr,accept
stringr,ace2fastq
stringr,acs
stringr,addinsOutline
stringr,aemo
stringr,AFM
stringr,aire.zmvm
stringr,akc
stringr,ALA4R
stringr,alfr
stringr,allestimates
stringr,alphavantager
stringr,aMNLFA
stringr,AmostraBrasil
stringr,AnDE
stringr,antaresRead
stringr,apa
stringr,ApacheLogProcessor
stringr,APSIM
stringr,aqp
stringr,arcos
stringr,Arothron
stringr,asciiruler
stringr,asciiSetupReader
stringr,ASIP
stringr,aslib
stringr,asremlPlus
stringr,attachment
stringr,auk
stringr,babette
stringr,BacArena
stringr,BallMapper
stringr,BaMORC
stringr,banxicoR
stringr,BatchGetSymbols
stringr,BAwiR
stringr,BayesFactor
stringr,baymedr
stringr,Bchron
stringr,bea.R
stringr,beakr
stringr,beastier
stringr,beautier
stringr,beepr
stringr,bestSDP
stringr,betalink
stringr,BETS
stringr,BGGM
stringr,bib2df
stringr,bibtex
stringr,bioacoustics
stringr,biocompute
stringr,biogeo
stringr,BioInstaller
stringr,bipartiteD3
stringr,BivRec
stringr,blaise
stringr,blandr
stringr,blastula
stringr,blscrapeR
stringr,BMRSr
stringr,bold
stringr,boostr
stringr,boxr
stringr,bracer
stringr,breathtestcore
stringr,breathteststan
stringr,bridgesampling
stringr,broom
stringr,broom.mixed
stringr,brr
stringr,bsplus
stringr,BTLLasso
stringr,bupaR
stringr,cabinets
stringr,calpassapi
stringr,cansim
stringr,cchsflow
stringr,cder
stringr,censusr
stringr,chartql
stringr,checkLuhn
stringr,cheese
stringr,chilemapas
stringr,chorrrds
stringr,CIAAWconsensus
stringr,cimir
stringr,classyfireR
stringr,CLME
stringr,clustringr
stringr,CMapViz
stringr,coalitions
stringr,codemetar
stringr,collector
stringr,collidr
stringr,colorfindr
stringr,colormap
stringr,commentr
stringr,compareDF
stringr,completejourney
stringr,compstatr
stringr,configr
stringr,configural
stringr,confoundr
stringr,congressbr
stringr,Conigrave
stringr,corporaexplorer
stringr,correlationfunnel
stringr,cranly
stringr,CRANsearcher
stringr,crimedata
stringr,cromwellDashboard
stringr,crossword.r
stringr,crplyr
stringr,crtests
stringr,cruts
stringr,cvms
stringr,cyclestreets
stringr,d3Tree
stringr,dabestr
stringr,dann
stringr,data.tree
stringr,datadogr
stringr,dataesgobr
stringr,datagovsgR
stringr,DataPackageR
stringr,dataPreparation
stringr,datasus
stringr,dccvalidator
stringr,deeplr
stringr,describedata
stringr,detector
stringr,detrendr
stringr,devFunc
stringr,DiagrammeR
stringr,diffEnrich
stringr,diffeqr
stringr,disk.frame
stringr,distcomp
stringr,distill
stringr,DistributionFitR
stringr,dkanr
stringr,dmai
stringr,dMod
stringr,docxtools
stringr,dotwhisker
stringr,dplR
stringr,dplyrAssist
stringr,DramaAnalysis
stringr,driftR
stringr,drumr
stringr,ds4psy
stringr,dscore
stringr,DSpoty
stringr,dynutils
stringr,easyalluvial
stringr,EasyMARK
stringr,easyPSID
stringr,edeaR
stringr,edgar
stringr,eemR
stringr,efts
stringr,eiCompare
stringr,elementR
stringr,emuR
stringr,enaR
stringr,entcn
stringr,eph
stringr,eqs2lavaan
stringr,etl
stringr,eurostat
stringr,EventStudy
stringr,Evomorph
stringr,exampletestr
stringr,explore
stringr,exsic
stringr,eyelinker
stringr,eyeTrackR
stringr,ezpickr
stringr,facerec
stringr,factorEx
stringr,fastLink
stringr,fbar
stringr,fbRanks
stringr,featuretoolsR
stringr,FFTrees
stringr,fgdr
stringr,fgeo.plot
stringr,Fgmutils
stringr,filesstrings
stringr,finalfit
stringr,findR
stringr,fingertipscharts
stringr,fipe
stringr,fitbitScraper
stringr,fitzRoy
stringr,FlickrAPI
stringr,foieGras
stringr,foodingraph
stringr,fragilityindex
stringr,futureheatwaves
stringr,fuzzyjoin
stringr,g3viz
stringr,GADMTools
stringr,gaiah
stringr,games
stringr,ganalytics
stringr,gastempt
stringr,gbfs
stringr,GCalignR
stringr,GeneBook
stringr,geneHummus
stringr,genemodel
stringr,genepop
stringr,genius
stringr,geniusr
stringr,geocacheR
stringr,geoparser
stringr,geotopbricks
stringr,geouy
stringr,geoviz
stringr,GERGM
stringr,GetBCBData
stringr,GetDFPData
stringr,GetHFData
stringr,GetLattesData
stringr,GetQuandlData
stringr,GetTDData
stringr,gfoRmula
stringr,ggdag
stringr,ggetho
stringr,ggformula
stringr,ggfortify
stringr,gginnards
stringr,ggiraphExtra
stringr,ggmap
stringr,ggpage
stringr,ggplotAssist
stringr,ggplotgui
stringr,ggpmisc
stringr,ggPMX
stringr,ggResidpanel
stringr,ggthemes
stringr,GIFTr
stringr,GillespieSSA2
stringr,gitlabr
stringr,GlmSimulatoR
stringr,googlesheets
stringr,gravitas
stringr,gridtext
stringr,gscaLCA
stringr,gsheet
stringr,gtsummary
stringr,gunit
stringr,gutenbergr
stringr,HaDeX
stringr,HCD
stringr,healthforum
stringr,helda
stringr,hereR
stringr,hgutils
stringr,highcharter
stringr,htmlTable
stringr,huxtable
stringr,hybridModels
stringr,HydeNet
stringr,hydroscoper
stringr,hypercube
stringr,iai
stringr,IDCard
stringr,idealstan
stringr,ideamdb
stringr,idmodelr
stringr,ijtiff
stringr,imager
stringr,imdbapi
stringr,implicitMeasures
stringr,INDperform
stringr,insurancerating
stringr,intmed
stringr,IntrinioStockAPI
stringr,iNZightTools
stringr,io
stringr,ip2location
stringr,IRISMustangMetrics
stringr,IRISSeismic
stringr,ISAT
stringr,ISOweek
stringr,ISRaD
stringr,jabr
stringr,jcext
stringr,jrc
stringr,jstor
stringr,kableExtra
stringr,kayadata
stringr,KDViz
stringr,keyringr
stringr,kgschart
stringr,knitr
stringr,kntnr
stringr,kokudosuuchi
stringr,kstIO
stringr,LAGOSNE
stringr,languageserver
stringr,latex2exp
stringr,lavaanPlot
stringr,lazytrade
stringr,leaflet.extras
stringr,ledger
stringr,lifelogr
stringr,liftr
stringr,LindenmayeR
stringr,linear.tools
stringr,linguisticsdown
stringr,link2GI
stringr,litteR
stringr,LLM
stringr,lmem.qtler
stringr,lmomPi
stringr,LOGAN
stringr,lubridate
stringr,madrat
stringr,Maeswrap
stringr,mailR
stringr,managelocalrepo
stringr,MaOEA
stringr,Mapinguari
stringr,MarginalMediation
stringr,matlabr
stringr,mau
stringr,mauricer
stringr,MazamaCoreUtils
stringr,MazamaLocationUtils
stringr,MazamaSpatialUtils
stringr,mboxr
stringr,mcp
stringr,medExtractR
stringr,memapp
stringr,messaging
stringr,MetaUtility
stringr,metR
stringr,metsyn
stringr,micromapST
stringr,micropan
stringr,microsamplingDesign
stringr,microseq
stringr,migest
stringr,mixIndependR
stringr,mixl
stringr,mlbgameday
stringr,mlergm
stringr,MMeM
stringr,mmetrics
stringr,modelsummary
stringr,moderndive
stringr,MODIStsp
stringr,moonBook
stringr,mRpostman
stringr,MSbox
stringr,mtconnectR
stringr,mtk
stringr,mudata2
stringr,muir
stringr,multicolor
stringr,mumm
stringr,muRL
stringr,nandb
stringr,narray
stringr,nationwider
stringr,nCopula
stringr,needmining
stringr,neonUtilities
stringr,netchain
stringr,netgen
stringr,networkreporting
stringr,neuroim
stringr,ngstk
stringr,nhdR
stringr,nlmixr
stringr,nlrx
stringr,nmfgpu4R
stringr,Nmisc
stringr,NNS
stringr,NNTbiomarker
stringr,norris
stringr,nparACT
stringr,nse2r
stringr,numbersBR
stringr,nzilbb.labbcat
stringr,oai
stringr,obfuscatoR
stringr,oceanis
stringr,oddsratio
stringr,OmnibusFisher
stringr,onemapsgapi
stringr,openCR
stringr,OpenRepGrid
stringr,optim.functions
stringr,OptimaRegion
stringr,optiRum
stringr,optiSel
stringr,optiSolve
stringr,orgR
stringr,osmose
stringr,osrmr
stringr,outreg
stringr,oxcAAR
stringr,packagedocs
stringr,packagefinder
stringr,pafdR
stringr,panelr
stringr,parcats
stringr,parsemsf
stringr,partition
stringr,patchSynctex
stringr,PATHChange
stringr,PersomicsArray
stringr,peRspective
stringr,phenofit
stringr,phenomap
stringr,phenopix
stringr,photobiology
stringr,photobiologyInOut
stringr,photosynthesis
stringr,phrasemachine
stringr,phybreak
stringr,PhysActBedRest
stringr,piecepackr
stringr,pingers
stringr,pipefittr
stringr,pkgmaker
stringr,PKPDmisc
stringr,PlaneGeometry
stringr,Plasmidprofiler
stringr,plotKML
stringr,pm4py
stringr,pMineR
stringr,pmml
stringr,pmxTools
stringr,pollstR
stringr,PopED
stringr,postGIStools
stringr,povcalnetR
stringr,powerbydesign
stringr,predict3d
stringr,priceR
stringr,primerTree
stringr,prism
stringr,prisonbrief
stringr,processanimateR
stringr,processcheckR
stringr,processmapR
stringr,processR
stringr,profr
stringr,profvis
stringr,projects
stringr,promote
stringr,promotionImpact
stringr,proPubBills
stringr,ProPublicaR
stringr,proustr
stringr,prozor
stringr,pryr
stringr,psychmeta
stringr,psycho
stringr,ptstem
stringr,PubMedWordcloud
stringr,pxR
stringr,QAIG
stringr,QCAtools
stringr,qMRI
stringr,qrcode
stringr,qsub
stringr,qtl2pleio
stringr,qualtRics
stringr,quantoptr
stringr,R2ucare
stringr,radix
stringr,radlibs
stringr,radsafer
stringr,ralger
stringr,randomcoloR
stringr,rapport
stringr,rapr
stringr,ratios
stringr,rattle
stringr,rAvis
stringr,raws.profile
stringr,RBaseX
stringr,rbgm
stringr,rClinicalCodes
stringr,rcrossref
stringr,rcv
stringr,RDML
stringr,rdnb
stringr,readabs
stringr,readJDX
stringr,readtextgrid
stringr,recoder
stringr,redcapAPI
stringr,RefManageR
stringr,regrrr
stringr,relSim
stringr,reproducer
stringr,reshape2
stringr,retrosheet
stringr,RevEcoR
stringr,revengc
stringr,rfacebookstat
stringr,rfbCNPJ
stringr,rFIA
stringr,rfishbase
stringr,RFishBC
stringr,RGENERATEPREC
stringr,rgeopat2
stringr,Ricetl
stringr,Riex
stringr,Rilostat
stringr,riskclustr
stringr,RJafroc
stringr,rlc
stringr,rlme
stringr,RLogicalOps
stringr,rmarkdown
stringr,rmdcev
stringr,RmecabKo
stringr,rmweather
stringr,rmytarget
stringr,Rnets
stringr,RNeXML
stringr,rNOMADS
stringr,robotstxt
stringr,rodham
stringr,ROMDB
stringr,RonFHIR
stringr,ropercenter
stringr,roxygen2
stringr,rpcdsearch
stringr,Rpolyhedra
stringr,rPraat
stringr,rpredictit
stringr,rprime
stringr,Rprofet
stringr,RPyGeo
stringr,RQGIS
stringr,rrtable
stringr,RSAGA
stringr,Rsagacmd
stringr,rscielo
stringr,RSentiment
stringr,rsinaica
stringr,RSiteCatalyst
stringr,rslp
stringr,rsnps
stringr,rsppfp
stringr,rSQM
stringr,rsurfer
stringr,RTest
stringr,rtimicropem
stringr,rtmpt
stringr,rubias
stringr,rusda
stringr,Rwhois
stringr,rym
stringr,rzeit2
stringr,safetyGraphics
stringr,salty
stringr,saotd
stringr,sapfluxnetr
stringr,saqgetr
stringr,sasMap
stringr,satscanMapper
stringr,sbtools
stringr,scholar
stringr,schrute
stringr,scientoText
stringr,scoper
stringr,scopr
stringr,SCtools
stringr,sdcTable
stringr,searchConsoleR
stringr,secr
stringr,secrettext
stringr,seer
stringr,SEERaBomb
stringr,SeerMapper
stringr,selectr
stringr,semtree
stringr,sensobol
stringr,shinyEventLogger
stringr,shinyloadtest
stringr,shinyMolBio
stringr,shinyNotes
stringr,ShinyTester
stringr,shinyTree
stringr,ShortForm
stringr,sidrar
stringr,sigInt
stringr,sim1000G
stringr,simPH
stringr,simplecolors
stringr,sismonr
stringr,skimr
stringr,skynet
stringr,smpic
stringr,snakecase
stringr,socialmixr
stringr,sociome
stringr,spAddins
stringr,spant
stringr,spatsurv
stringr,spectacles
stringr,spellcheckr
stringr,spind
stringr,spotifyr
stringr,spread
stringr,sqliter
stringr,sqlutils
stringr,SSBtools
stringr,ssh.utils
stringr,SSRA
stringr,Stack
stringr,standardize
stringr,staplr
stringr,statar
stringr,stationaRy
stringr,statquotes
stringr,stlcsb
stringr,stplanr
stringr,strex
stringr,String2AdjMatrix
stringr,stringformattr
stringr,striprtf
stringr,subspace
stringr,suddengains
stringr,supernova
stringr,surveybootstrap
stringr,survivalAnalysis
stringr,swatches
stringr,sweidnumbr
stringr,SwimmeR
stringr,swirl
stringr,swirlify
stringr,swissparl
stringr,syllabifyr
stringr,tableschema.r
stringr,tangram
stringr,taxa
stringr,TBFmultinomial
stringr,tealeaves
stringr,telefit
stringr,templates
stringr,tenispolaR
stringr,TexExamRandomizer
stringr,textrecipes
stringr,textreuse
stringr,thinkr
stringr,tibbleOne
stringr,tidycells
stringr,tidycensus
stringr,tidycomm
stringr,tidyfst
stringr,tidygeocoder
stringr,tidypmc
stringr,tidyquant
stringr,tidyquery
stringr,tidyqwi
stringr,tidyREDCap
stringr,tidystats
stringr,tidystopwords
stringr,tidytext
stringr,tidytidbits
stringr,tidyverse
stringr,tigris
stringr,timelineR
stringr,TLBC
stringr,todor
stringr,tosca
stringr,totalcensus
stringr,tradestatistics
stringr,traineR
stringr,treeman
stringr,trendyy
stringr,trialr
stringr,trread
stringr,tspmeta
stringr,TSTr
stringr,tumblR
stringr,uavRmp
stringr,ubiquity
stringr,ucbthesis
stringr,ukbtools
stringr,unheadr
stringr,updog
stringr,uptasticsearch
stringr,utile.tools
stringr,utilsIPEA
stringr,vagalumeR
stringr,valr
stringr,VarBundle
stringr,vardpoor
stringr,VarfromPDB
stringr,varitas
stringr,varsExplore
stringr,vcfR
stringr,vembedr
stringr,vennplot
stringr,vetools
stringr,vfcp
stringr,viafr
stringr,ViSiElse
stringr,vortexR
stringr,vows
stringr,vqtl
stringr,walkalytics
stringr,walmartAPI
stringr,weathercan
stringr,webchem
stringr,webr
stringr,webTRISr
stringr,wiesbaden
stringr,wikilake
stringr,wikipediatrend
stringr,wordbankr
stringr,workflowr
stringr,wyz.code.offensiveProgramming
stringr,x.ent
stringr,x12
stringr,xesreadR
stringr,xpose
stringr,xpose.nlmixr
stringr,xROI
stringr,yatah
stringr,yhatr
stringr,ymlthis
stringr,youtubecaption
stringr,Z10
stringr,zipangu
stringr,ztable
stringr,ztype
strucchange,bfast
strucchange,demography
strucchange,GVARX
strucchange,mobForest
strucchange,nardl
strucchange,party
strucchange,phenopix
strucchange,promotionImpact
strucchange,rmweather
strucchange,svars
strucchange,TSS.RESTREND
strucchange,vars
strucchange,VARshrink
strucchange,vcrpart
subplex,DAISIE
subplex,DDD
subplex,diskImageR
subplex,diversitree
subplex,geiger
subplex,hisse
subplex,mvMORPH
subplex,TreePar
survRM2,ComparisonSurv
survRM2,metaRMST
survRM2,SSRMST
survRM2,SubgrPlots
survRM2,TSDT
svglite,leafpop
svglite,LLSR
svglite,mapview
svglite,modelDown
svglite,netSEM
svglite,shinyloadtest
svglite,visvow
svglite,WebGestaltR
sys,antiword
sys,askpass
sys,credentials
sys,docknitr
sys,multilinguer
sys,nlmixr
sys,opencpu
sys,outsider.base
sys,phylocomr
sys,phylotaR
sys,rtika
sys,RxODE
sys,unrtf
tensor,bmotif
tensor,CopulaREMADA
tensor,DAISIE
tensor,dr4pl
tensor,fic
tensor,hds
tensor,lorentz
tensor,PTAk
tensor,SOUP
tensor,spatstat
tensor,spatstat.local
tensor,tensorBF
tensor,tensorBSS
testit,babette
testit,beautier
testit,clinPK
testit,IalsaSynthesis
testit,iemisc
testit,nLTT
testit,SACOBRA
testit,TDMR
testit,tracerer
textshape,sentimentr
textshape,syuzhet
textshape,textclean
textshape,textreadr
textshape,textstem
tframe,dse
tframe,EvalEst
tframe,sysid
