package,installed,loadable,package_native_code,package_r_code,package_code,runnable_code,runnable_files,runnable_code_examples,runnable_code_vignettes,runnable_code_tests,runnable_files_examples,runnable_files_vignettes,runnable_files_tests,coverage_expr,coverage_line,runnable_success,runnable_error,runnable_time,runnable_rate,funs_private,funs_public,funs,revdeps,funs_with_assert,asserts
spagmix,TRUE,TRUE,0,535,535,270,14,270,0,0,14,0,0,0.2543859649122807,0.22075055187637968,13,1,279.651,0.9285714285714286,0,16,16,NA,NA,NA
spam,TRUE,TRUE,7965,5538,13503,2460,96,407,36,2017,62,1,33,0.6753385602280827,0.7466694421315571,72,1,23.09699999999999,0.9863013698630136,47,156,203,26,3,6
spam64,TRUE,TRUE,7995,0,7995,1,1,1,0,0,1,0,0,0,0,1,0,1.111,1,NA,NA,NA,NA,NA,NA
spaMM,TRUE,TRUE,1543,21135,22678,1737,108,508,0,1229,63,0,45,0.4877823598202745,0.48616466318893176,63,1,11.197999999999958,0.984375,507,169,676,3,NA,NA
spanel,TRUE,TRUE,0,189,189,15,2,15,0,0,2,0,0,0.9681528662420382,0.9683544303797469,2,0,3.519,1,8,2,10,1,NA,NA
spanish,TRUE,TRUE,0,127,127,29,6,8,0,21,4,0,2,0.06521739130434782,0.4766355140186916,5,0,1.1470000000000002,1,0,3,3,NA,NA,NA
spANOVA,FALSE,FALSE,0,1360,1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spant,TRUE,TRUE,0,7275,7275,136,21,30,50,56,15,2,4,0.2837532907107935,0.289193302891933,18,0,150.266,1,201,210,411,NA,NA,NA
SPAr,TRUE,TRUE,0,349,349,21,3,21,0,0,3,0,0,0.8305785123966942,0.8501529051987766,3,0,2.0040000000000004,1,14,3,17,NA,NA,NA
sparcl,TRUE,TRUE,36,520,556,86,5,86,0,0,5,0,0,0.5630252100840336,0.545662100456621,5,0,6.988999999999999,1,16,14,30,1,NA,NA
spark.sas7bdat,TRUE,TRUE,0,30,30,1,2,1,0,0,1,1,0,0,0,2,0,0.36799999999999944,1,2,1,3,NA,NA,NA
sparkavro,TRUE,TRUE,0,88,88,27,3,1,0,26,1,0,2,0,0,2,0,21.108,1,8,2,10,NA,NA,NA
sparkbq,TRUE,TRUE,0,95,95,2,2,2,0,0,2,0,0,0,0,2,0,0.214,1,2,8,10,NA,NA,NA
sparkhail,TRUE,TRUE,0,250,250,57,8,10,0,47,5,0,3,0.05263157894736842,0.04,6,0,3.9330000000000016,1,13,17,30,NA,NA,NA
sparkline,TRUE,TRUE,0,87,87,65,4,60,5,0,3,1,0,0.8461538461538461,0.9538461538461539,4,0,0.7220000000000005,1,2,6,8,1,2,2
sparklyr,TRUE,TRUE,0,19030,19030,7613,190,64,0,7549,55,0,135,0.03152709359605911,0.02029148884773331,56,0,5.290000000000003,1,1110,308,1418,14,10,18
sparklyr.nested,TRUE,TRUE,0,234,234,19,7,5,0,14,5,0,2,0.1791044776119403,0.13855421686746988,6,0,3.0420000000000034,1,5,22,27,1,NA,NA
SparkR,TRUE,TRUE,0,8412,8412,494,196,194,258,42,194,1,1,0.0037261294829995344,0.005272407732864675,195,1,1.337000000000015,0.9948979591836735,270,396,666,NA,13,18
sparkTable,TRUE,TRUE,0,2873,2873,77,19,77,0,0,19,0,0,0.18361417780360256,0.17262512768130744,19,0,3.2129999999999925,1,64,15,79,NA,NA,NA
sparktex,TRUE,TRUE,0,78,78,13,1,13,0,0,1,0,0,1,1,1,0,0.247,1,0,1,1,NA,1,1
sparktf,TRUE,TRUE,0,49,49,87,5,2,0,85,2,0,3,0,0,3,0,2.197,1,3,2,5,NA,NA,NA
sparkwarc,TRUE,TRUE,0,47,47,14,2,14,0,0,2,0,0,0.6153846153846154,0.5172413793103449,2,0,0.724,1,2,2,4,NA,NA,NA
sparkxgb,TRUE,TRUE,0,763,763,149,6,21,0,128,2,0,4,0,0,1,2,6.056,0.3333333333333333,16,2,18,NA,NA,NA
SPARQL,TRUE,TRUE,0,228,228,2,2,2,0,0,2,0,0,0,0,2,0,0.022999999999999732,1,9,2,11,NA,NA,NA
sparr,TRUE,TRUE,0,3182,3182,261,24,261,0,0,24,0,0,0.20965563808237678,0.21750563486100677,24,0,1625.573,1,70,24,94,2,NA,NA
sparseBC,TRUE,TRUE,0,631,631,45,9,45,0,0,9,0,0,0.3076923076923077,0.29603729603729606,9,0,1.347,1,16,9,25,NA,NA,NA
SparseBiplots,TRUE,TRUE,0,338,338,13,4,13,0,0,4,0,0,0.9708333333333333,0.9755244755244754,4,0,2.0069999999999992,1,0,4,4,NA,NA,NA
sparsebn,TRUE,TRUE,0,139,139,455,14,24,85,346,5,1,8,0.8043478260869565,0.872340425531915,7,0,122.892,1,5,4,9,NA,2,2
sparsebnUtils,TRUE,TRUE,0,1638,1638,1055,39,43,0,1012,6,0,33,NA,NA,7,0,19.747000000000003,1,154,87,241,3,18,21
SparseDC,TRUE,TRUE,0,377,377,132,7,90,42,0,6,1,0,0.9203187250996016,0.9308176100628931,7,0,56.916,1,0,10,10,NA,NA,NA
sparseEigen,TRUE,TRUE,0,312,312,184,5,18,101,65,2,1,2,0.7007874015748031,0.6950146627565982,3,1,5.146999999999999,0.75,4,2,6,NA,NA,NA
SparseFactorAnalysis,TRUE,TRUE,333,861,1194,3,3,3,0,0,3,0,0,0.003215434083601286,0.002523128679562658,3,0,0.054999999999997946,1,0,11,11,NA,NA,NA
sparseFLMM,TRUE,TRUE,0,2048,2048,1,1,1,0,0,1,0,0,0,0,1,0,0.0190000000000001,1,16,2,18,NA,NA,NA
SparseGrid,TRUE,TRUE,0,706,706,126,7,54,66,6,5,1,1,NA,NA,7,0,28.619,1,7,5,12,2,NA,NA
sparseHessianFD,TRUE,TRUE,121,443,564,351,8,26,72,253,2,1,5,0.8193548387096774,0.8242074927953891,3,1,3.867,0.75,7,13,20,NA,3,7
sparseIndexTracking,TRUE,TRUE,0,332,332,6,3,6,0,0,1,2,0,0.30980392156862746,0.2841225626740947,4,0,4.998000000000001,1,5,1,6,NA,NA,NA
sparseinv,TRUE,TRUE,2344,218,2562,84,8,42,0,42,6,0,2,0.7592385218365062,0.7673160173160173,7,0,5.280000000000002,1,8,6,14,NA,NA,NA
sparseLDA,TRUE,TRUE,0,449,449,55,4,55,0,0,4,0,0,0.3301587301587301,0.2926208651399491,4,0,2.027000000000001,1,4,6,10,1,NA,NA
SparseLPM,TRUE,TRUE,767,105,872,34,5,34,0,0,5,0,0,0.7915904936014626,0.7964285714285714,5,0,2.6360000000000037,1,2,5,7,NA,NA,NA
sparseLTSEigen,TRUE,TRUE,897,3,900,17,1,17,0,0,1,0,0,0.0061068702290076335,0.0061068702290076335,1,0,0.335,1,0,1,1,NA,NA,NA
SparseM,TRUE,TRUE,4013,1838,5851,157,10,123,34,0,9,1,0,0.548834903321765,0.5454948956946294,10,0,6.400999999999999,1,18,48,66,21,NA,NA
sparseMatEst,TRUE,TRUE,0,271,271,35,3,35,0,0,3,0,0,0.7456647398843931,0.7473684210526315,3,0,1.332,1,21,3,24,NA,NA,NA
SparseMDC,TRUE,TRUE,0,419,419,127,7,70,57,0,6,1,0,0.9856630824372759,0.9878419452887538,7,0,67.114,1,1,13,14,NA,NA,NA
SparseMSE,TRUE,TRUE,0,484,484,41,9,41,0,0,9,0,0,0.6155660377358491,0.6095717884130982,9,0,3.335999999999998,1,0,17,17,NA,NA,NA
sparseMVN,TRUE,TRUE,0,175,175,166,4,12,122,32,1,1,2,0.8705035971223022,0.8656716417910446,2,1,5.163,0.6666666666666666,5,6,11,3,NA,NA
sparsenet,TRUE,TRUE,469,470,939,53,8,53,0,0,8,0,0,0.733433734939759,0.7287878787878788,8,0,7.414,1,7,14,21,NA,NA,NA
sparsepca,TRUE,TRUE,0,308,308,151,6,30,0,121,3,0,3,0.8482490272373541,0.8994413407821229,3,0,3.263999999999999,1,9,3,12,1,NA,NA
sparsepp,TRUE,TRUE,0,1,1,1,1,1,0,0,1,0,0,NA,NA,1,0,0.183,1,NA,NA,NA,NA,NA,NA
sparsereg,FALSE,FALSE,221,897,1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sparseSEM,TRUE,TRUE,3822,140,3962,39,9,39,0,0,9,0,0,0.7901234567901234,0.7923076923076923,9,0,3.4509999999999987,1,0,4,4,NA,NA,NA
sparsestep,TRUE,TRUE,0,286,286,39,7,39,0,0,7,0,0,0.9613259668508287,0.9705882352941176,7,0,1.611,1,9,2,11,NA,NA,NA
sparsesvd,TRUE,TRUE,1987,6,1993,357,5,13,0,344,1,0,4,0.5957894736842105,0.5949367088607594,4,1,2.988999999999999,0.8,0,1,1,2,NA,NA
sparseSVM,TRUE,TRUE,392,268,660,75,7,75,0,0,7,0,0,0.8707070707070705,0.8714859437751004,6,1,39.323,0.8571428571428571,7,2,9,NA,NA,NA
SparseTSCGM,TRUE,TRUE,117,670,787,84,8,84,0,0,8,0,0,0.8333333333333335,0.8069444444444445,8,0,20.23,1,6,6,12,NA,NA,NA
sparsevar,FALSE,FALSE,0,1762,1762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sparsio,TRUE,TRUE,113,42,155,43,3,13,0,30,1,0,2,0.9130434782608695,0.9120879120879121,2,0,1.248,1,2,2,4,NA,2,8
SPAS,TRUE,TRUE,38,633,671,383,10,60,323,0,4,6,0,0.8896672504378283,0.8883333333333333,10,0,3.1370000000000013,1,15,4,19,NA,NA,NA
spate,TRUE,TRUE,159,1341,1500,392,25,239,153,0,24,1,0,0.47916666666666674,0.43887423043095874,25,0,13.647,1,0,44,44,NA,NA,NA
SpatEntropy,TRUE,TRUE,0,375,375,172,19,172,0,0,19,0,0,0.9440789473684209,0.9386281588447654,19,0,3.3310000000000004,1,0,19,19,NA,NA,NA
SPAtest,TRUE,TRUE,0,1354,1354,5,5,5,0,0,5,0,0,0,0,5,0,0.4670000000000004,1,38,6,44,NA,NA,NA
spatgraphs,TRUE,TRUE,807,568,1375,22,3,22,0,0,3,0,0,0.38391845979614947,0.38425381903642775,3,0,2.1020000000000003,1,17,23,40,NA,NA,NA
spatial,TRUE,TRUE,827,657,1484,134,19,134,0,0,19,0,0,0.9175027870680045,0.9269932756964459,19,0,3.264000000000002,1,9,25,34,2,NA,NA
spatial.tools,TRUE,TRUE,0,1692,1692,203,28,203,0,0,28,0,0,0.554006968641115,0.6025081788440567,28,0,35.484999999999985,1,11,25,36,2,NA,NA
SpatialBall,TRUE,TRUE,0,297,297,44,6,24,20,0,5,1,0,0.9930555555555556,0.996415770609319,6,0,10.366000000000001,1,0,5,5,NA,NA,NA
spatialClust,TRUE,TRUE,0,711,711,28,5,28,0,0,5,0,0,0.37782340862423,0.3078034682080925,5,0,9.285000000000005,1,6,5,11,NA,NA,NA
spatialCovariance,TRUE,TRUE,0,845,845,83,4,50,0,33,3,0,1,0.5239616613418531,0.5180327868852459,4,0,1.0080000000000007,1,42,4,46,1,NA,NA
spatialEco,FALSE,FALSE,315,4124,4439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SpatialEpi,TRUE,TRUE,812,645,1457,218,25,218,0,0,25,0,0,0.47690387016229713,0.5208333333333334,25,0,4.867000000000004,1,0,36,36,1,NA,NA
SpatialEpiApp,TRUE,TRUE,0,4,4,0,1,0,0,0,0,1,0,0,0,1,0,0.0230000000000015,1,0,1,1,NA,NA,NA
spatialfil,TRUE,TRUE,37,86,123,11,2,11,0,0,2,0,0,0.7843137254901962,0.782608695652174,2,0,1.6759999999999997,1,2,2,4,NA,NA,NA
SpatialFloor,TRUE,TRUE,0,292,292,51,14,51,0,0,14,0,0,0.8,0.8379446640316206,14,0,7.228000000000007,1,7,15,22,NA,NA,NA
spatialfusion,FALSE,FALSE,0,1684,1684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SpatialGraph,TRUE,TRUE,0,551,551,31,1,31,0,0,1,0,0,0,0,1,0,0.243,1,0,20,20,NA,NA,NA
SpatialKDE,TRUE,TRUE,127,209,336,141,7,17,30,94,3,1,3,0.7461538461538462,0.8033707865168539,5,0,7.466,1,14,4,18,NA,NA,NA
SpatialML,TRUE,TRUE,0,146,146,33,4,33,0,0,4,0,0,0.9322033898305083,0.9310344827586207,2,2,1.3570000000000007,0.5,0,3,3,NA,NA,NA
spatialnbda,TRUE,TRUE,0,685,685,348,9,348,0,0,9,0,0,0.44240400667779634,0.4460028050490884,7,2,15.550000000000004,0.7777777777777778,0,6,6,NA,NA,NA
SpatialNP,TRUE,TRUE,1020,1113,2133,79,10,79,0,0,10,0,0,0.7507543753771877,0.7472187886279358,10,0,7.610000000000001,1,18,26,44,2,NA,NA
SpatialPack,TRUE,TRUE,688,448,1136,91,10,91,0,0,10,0,0,0.8874458874458875,0.8994845360824741,10,0,5.074,1,8,10,18,NA,NA,NA
SpatialPosition,TRUE,TRUE,0,628,628,330,18,176,154,0,16,2,0,0.5232876712328767,0.5239130434782608,NA,NA,NA,NA,16,16,32,NA,NA,NA
spatialprobit,TRUE,TRUE,0,1987,1987,62,13,62,0,0,13,0,0,NA,NA,13,0,3.2189999999999963,1,22,39,61,NA,1,1
spatialreg,TRUE,TRUE,676,8824,9500,818,24,757,61,0,22,2,0,0.5617410287897394,0.5811209439528023,24,0,85.172,1,87,137,224,2,46,154
spatialrisk,TRUE,TRUE,161,237,398,58,12,19,0,39,9,0,3,0.6747572815533981,0.6717557251908397,10,0,23.411000000000012,1,3,11,14,NA,NA,NA
spatialsegregation,TRUE,TRUE,2293,627,2920,9,2,9,0,0,2,0,0,0.25216888374783114,0.258,2,0,2.577999999999999,1,1,17,18,NA,NA,NA
SpatialTools,TRUE,TRUE,638,1046,1684,146,19,146,0,0,19,0,0,0.5511737089201878,0.5973353071798667,19,0,1.7489999999999954,1,16,18,34,1,NA,NA
SpatialVS,TRUE,TRUE,0,862,862,34,6,34,0,0,6,0,0,0.4527027027027027,0.4383408071748879,6,0,18.52,1,20,3,23,NA,NA,NA
SpatialVx,TRUE,TRUE,0,8329,8329,541,71,541,0,0,71,0,0,0.5658744333012776,0.5751822982147348,70,1,46.62500000000002,0.9859154929577465,0,261,261,NA,1,2
spatialwarnings,TRUE,TRUE,500,1940,2440,889,39,89,0,800,23,0,16,0.5506003430531733,0.5093984962406015,24,0,87.35799999999999,1,120,29,149,NA,NA,NA
spatialwidget,TRUE,TRUE,470,204,674,419,12,9,51,359,4,1,7,NA,NA,6,0,10.609999999999998,1,26,4,30,NA,NA,NA
SpaTimeClus,TRUE,TRUE,328,314,642,18,10,18,0,0,10,0,0,0.008948545861297539,0.008988764044943821,10,0,0.8670000000000025,1,5,4,9,NA,NA,NA
SpatioTemporal,TRUE,TRUE,1193,4896,6089,1685,83,1164,521,0,81,2,0,0.7362745098039215,0.7341600901916573,83,0,104.29500000000006,1,73,115,188,1,NA,NA
SpatMCA,TRUE,TRUE,873,181,1054,20,1,20,0,0,1,0,0,0.46293706293706294,0.4644351464435147,1,0,2.046,1,0,4,4,NA,NA,NA
SpatPCA,TRUE,TRUE,828,134,962,9,1,9,0,0,1,0,0,0.43137254901960786,0.4431314623338258,1,0,0.711,1,0,5,5,NA,NA,NA
SpATS,TRUE,TRUE,0,1297,1297,145,13,145,0,0,13,0,0,0.887991927346115,0.894907033144705,13,0,11.616000000000003,1,29,13,42,NA,NA,NA
spatsoc,TRUE,TRUE,0,1183,1183,2743,25,136,89,2518,11,3,11,0.98828125,0.9883227176220807,15,0,29.095,1,0,10,10,NA,NA,NA
spatstat,TRUE,TRUE,21676,89358,111034,13420,983,7060,427,5933,961,6,16,NA,NA,982,1,906.0010000000026,0.9989827060020345,11,2621,2632,71,501,869
spatstat.data,TRUE,TRUE,0,35,35,243,38,243,0,0,38,0,0,0.16,0.13333333333333333,38,0,6.467999999999992,1,0,1,1,1,NA,NA
spatstat.Knet,TRUE,TRUE,2236,177,2413,14,3,14,0,0,3,0,0,0.851046698872786,0.8575827559661278,3,0,8.028,1,2,2,4,NA,2,6
spatstat.local,TRUE,TRUE,0,3628,3628,85,19,85,0,0,19,0,0,0.6205567451820129,0.6228675136116153,18,1,52.16000000000001,0.9473684210526315,2,80,82,NA,23,30
spatstat.utils,TRUE,TRUE,1434,2556,3990,295,32,179,0,116,29,0,3,0.4487233151946421,0.44078947368421045,32,0,3.161000000000006,1,1,168,169,11,18,22
spatsurv,TRUE,TRUE,0,6731,6731,91,7,5,0,86,3,0,4,0.1787541909299453,0.21189979123173278,7,0,15.84499999999998,1,28,143,171,NA,NA,NA
spbabel,TRUE,TRUE,0,450,450,483,18,28,62,393,5,2,11,0.9550561797752809,0.96,8,0,44.268,1,52,7,59,3,NA,NA
spBayes,TRUE,TRUE,12022,4610,16632,24,23,24,0,0,23,0,0,0,0,23,0,0.7719999999999908,1,13,19,32,2,NA,NA
spBayesSurv,TRUE,TRUE,10349,4782,15131,621,12,621,0,0,12,0,0,NA,NA,12,0,17.256,1,6,47,53,NA,NA,NA
spBFA,TRUE,TRUE,2485,1292,3777,110,5,50,60,0,4,1,0,0.17114837076874406,0.17941386704789136,5,0,430.79300000000006,1,32,3,35,NA,NA,NA
Spbsampling,TRUE,TRUE,452,24,476,57,6,57,0,0,6,0,0,0.8602620087336245,0.8602620087336245,4,2,965.126,0.6666666666666666,0,6,6,NA,NA,NA
spc,TRUE,TRUE,20552,2714,23266,662,64,662,0,0,64,0,0,0.3481748896911352,0.3473298002445985,64,0,6.812999999999997,1,0,84,84,2,NA,NA
spc4sts,TRUE,TRUE,0,918,918,93,17,93,0,0,17,0,0,0.6986899563318777,0.6988795518207283,17,0,7.889000000000009,1,0,28,28,NA,NA,NA
spcadjust,TRUE,TRUE,0,522,522,571,23,58,208,305,9,6,8,0.7408906882591093,0.7160194174757283,16,0,78.66599999999998,1,12,13,25,NA,NA,NA
SPCALDA,TRUE,TRUE,0,105,105,18,1,18,0,0,1,0,0,0.8282828282828283,0.8292682926829268,1,0,2.22,1,5,1,6,NA,NA,NA
SPCAvRP,TRUE,TRUE,0,299,299,73,3,73,0,0,3,0,0,0.739795918367347,0.7827868852459017,3,0,7.232,1,0,3,3,NA,NA,NA
SPCDAnalyze,TRUE,TRUE,0,238,238,30,7,30,0,0,7,0,0,0.8125,0.8282828282828283,7,0,5.8240000000000025,1,2,7,9,NA,NA,NA
spcosa,TRUE,TRUE,0,1165,1165,454,9,40,260,154,4,1,4,0.8558282208588958,0.8369565217391305,6,0,196.577,1,5,9,14,1,NA,NA
spcov,TRUE,TRUE,0,286,286,28,2,28,0,0,2,0,0,0.7661691542288557,0.7733333333333333,2,0,3.488,1,14,3,17,NA,1,1
spCP,TRUE,TRUE,1909,892,2801,66,1,0,66,0,0,1,0,0.8097345132743363,0.794329649207112,1,0,145.193,1,31,4,35,NA,NA,NA
spcr,TRUE,TRUE,613,782,1395,58,4,58,0,0,4,0,0,0.6897233201581028,0.6826538768984812,4,0,17.423000000000002,1,11,4,15,NA,NA,NA
spd,TRUE,TRUE,0,948,948,6,5,6,0,0,5,0,0,0,0,5,0,0.44700000000000073,1,38,6,44,2,NA,NA
spData,TRUE,TRUE,0,58,58,257,35,257,0,0,35,0,0,0.4,0.5,35,0,24.730000000000018,1,3,0,3,5,NA,NA
spdep,TRUE,TRUE,1474,15338,16812,2153,93,1345,808,0,88,5,0,0.31333333333333335,0.3256960355481497,95,0,153.25100000000003,1,149,252,401,40,102,240
spdownscale,TRUE,TRUE,0,221,221,33,3,33,0,0,3,0,0,1,1,3,0,23.524,1,0,3,3,NA,NA,NA
spdplyr,TRUE,TRUE,0,237,237,201,9,13,21,167,2,1,6,0.45205479452054786,0.44805194805194803,5,0,24.594,1,26,0,26,NA,NA,NA
spduration,FALSE,FALSE,220,765,985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spdynmod,TRUE,TRUE,0,427,427,10,11,10,0,0,10,1,0,0,0,11,0,0.11599999999999963,1,14,10,24,NA,NA,NA
spe,TRUE,TRUE,116,73,189,6,1,6,0,0,1,0,0,0.897196261682243,0.905982905982906,1,0,8.564,1,0,3,3,NA,NA,NA
speaq,FALSE,FALSE,0,2197,2197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spearmanCI,TRUE,TRUE,0,69,69,16,2,16,0,0,2,0,0,0.6274509803921569,0.5737704918032787,2,0,3.2189999999999994,1,0,2,2,NA,NA,NA
spec,TRUE,TRUE,0,307,307,67,12,67,0,0,12,0,0,0.8714859437751004,0.8473895582329317,12,0,5.8469999999999995,1,32,12,44,1,2,2
speccalt,TRUE,TRUE,0,58,58,49,19,49,0,0,19,0,0,1,1,19,0,3.6749999999999967,1,0,3,3,NA,NA,NA
SpecDetec,TRUE,TRUE,0,124,124,16,1,16,0,0,1,0,0,0.5285714285714286,0.5256410256410257,1,0,2.782,1,10,1,11,NA,NA,NA
SpecHelpers,TRUE,TRUE,0,579,579,89,10,89,0,0,10,0,0,0.6395061728395062,0.6660808435852372,10,0,6.01,1,3,15,18,NA,NA,NA
SPECIES,TRUE,TRUE,985,859,1844,51,14,51,0,0,14,0,0,0.14236351071181755,0.1371191135734072,14,0,0.6960000000000015,1,9,7,16,1,NA,NA
specklestar,TRUE,TRUE,305,30,335,29,8,24,5,0,7,1,0,0.9354838709677419,0.9294871794871795,7,1,4.7139999999999995,0.875,0,7,7,NA,NA,NA
SpecsVerification,TRUE,TRUE,317,1043,1360,134,31,103,0,31,28,0,3,0.7988950276243094,0.8006012024048096,29,0,14.571000000000003,1,0,54,54,2,18,37
spectacles,TRUE,TRUE,0,1393,1393,269,33,269,0,0,33,0,0,0.7007389162561576,0.7087912087912087,32,1,17.232999999999997,0.9696969696969697,29,38,67,NA,3,7
spectral,TRUE,TRUE,0,1042,1042,195,8,195,0,0,8,0,0,0.7604790419161677,0.7840136054421769,8,0,4.285000000000002,1,6,10,16,NA,NA,NA
spectral.methods,FALSE,FALSE,0,3211,3211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spectralAnalysis,FALSE,FALSE,0,2387,2387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spectralGP,TRUE,TRUE,0,745,745,229,23,229,0,0,23,0,0,0.7182203389830508,0.7252066115702479,23,0,1.1510000000000005,1,20,23,43,NA,NA,NA
spectralGraphTopology,TRUE,TRUE,464,861,1325,507,16,128,0,379,9,1,6,0.8247162673392182,0.8202380952380952,11,0,15.931000000000003,1,44,12,56,NA,NA,NA
SpectralMap,TRUE,TRUE,0,44,44,13,1,13,0,0,1,0,0,0.967741935483871,0.9655172413793103,1,0,1.42,1,0,1,1,NA,NA,NA
spectrolab,TRUE,TRUE,0,1491,1491,583,65,205,96,282,48,3,14,0.6750285062713798,0.6251137397634213,51,1,10.988999999999999,0.9807692307692307,64,26,90,NA,1,2
Spectrum,TRUE,TRUE,0,673,673,73,13,24,49,0,12,1,0,0.826879271070615,0.8155339805825242,13,0,74.52000000000001,1,6,12,18,NA,NA,NA
SPEDInstabR,TRUE,TRUE,0,643,643,10,3,10,0,0,3,0,0,0.18058252427184468,0.1799163179916318,3,0,3.3420000000000014,1,0,4,4,NA,NA,NA
speech,FALSE,FALSE,0,332,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
speedglm,TRUE,TRUE,0,1766,1766,74,9,74,0,0,9,0,0,0.28700906344410876,0.29177545691906004,9,0,4.1910000000000025,1,40,11,51,8,NA,NA
spef,TRUE,TRUE,51,1531,1582,41,7,41,0,0,7,0,0,0.23107569721115534,0.22849915682967958,7,0,3.8589999999999973,1,48,3,51,NA,NA,NA
speff2trial,TRUE,TRUE,0,282,282,36,4,36,0,0,4,0,0,0.9508928571428571,0.9580152671755725,4,0,9.048999999999998,1,4,3,7,NA,NA,NA
SPEI,TRUE,TRUE,0,544,544,65,4,65,0,0,4,0,0,0.7884130982367759,0.8228782287822878,4,0,5.5089999999999995,1,1,13,14,1,NA,NA
spellcheckr,TRUE,TRUE,0,134,134,4,1,4,0,0,1,0,0,0.6976744186046511,0.7045454545454546,1,0,0.509,1,12,1,13,NA,NA,NA
spelling,TRUE,TRUE,0,404,404,5,2,4,0,1,1,0,1,0.39705882352941174,0.40836012861736337,2,0,2.8019999999999996,1,24,7,31,NA,2,2
spemd,TRUE,TRUE,0,290,290,9,1,9,0,0,1,0,0,0.7326732673267327,0.8172413793103448,1,0,3.549,1,4,1,5,NA,NA,NA
sperich,FALSE,FALSE,0,1017,1017,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.6424581005586593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sperrorest,FALSE,FALSE,0,1920,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spex,TRUE,TRUE,0,156,156,136,13,39,0,97,6,0,7,0.8181818181818182,0.8316831683168318,7,0,9.538,1,13,9,22,2,1,1
spfrontier,FALSE,FALSE,0,1317,1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spFSR,TRUE,TRUE,0,502,502,67,2,22,45,0,1,1,0,0.7706766917293233,0.8367875647668392,2,0,225.363,1,7,4,11,NA,2,23
spftir,TRUE,TRUE,0,529,529,63,14,63,0,0,14,0,0,0.667574931880109,0.6684782608695652,14,0,1.5140000000000018,1,0,14,14,NA,4,4
spGARCH,TRUE,TRUE,473,767,1240,85,6,85,0,0,6,0,0,0.3734015345268542,0.38523644752018454,6,0,2.0489999999999977,1,16,12,28,NA,NA,NA
spgrass6,TRUE,TRUE,0,1851,1851,142,6,142,0,0,6,0,0,0.004611837048424289,0.004842615012106538,6,0,0.08600000000000026,1,17,44,61,NA,19,35
spgs,TRUE,TRUE,428,1650,2078,193,27,142,0,51,25,0,2,0.6871416871416871,0.7197336561743342,27,0,8.006000000000004,1,45,32,77,NA,NA,NA
spgwr,TRUE,TRUE,90,1349,1439,183,12,155,28,0,11,1,0,0.6199226305609284,0.6540656205420828,12,0,20.293999999999997,1,10,16,26,2,2,6
sphereplot,TRUE,TRUE,0,104,104,27,9,27,0,0,9,0,0,0.8539325842696628,0.8873239436619719,9,0,0.9950000000000017,1,0,9,9,1,NA,NA
SphericalCubature,TRUE,TRUE,0,544,544,63,7,63,0,0,7,0,0,0.8829568788501027,0.879492600422833,7,0,5.26,1,0,23,23,1,3,3
SphericalK,TRUE,TRUE,0,77,77,67,5,67,0,0,5,0,0,0.953125,0.9538461538461539,5,0,2.1320000000000006,1,0,4,4,NA,NA,NA
sphet,TRUE,TRUE,0,1748,1748,80,10,45,35,0,9,1,0,0.6296551724137931,0.6639815880322211,10,0,8.421000000000003,1,37,10,47,NA,3,3
spi,TRUE,TRUE,0,81,81,5,1,5,0,0,1,0,0,0.826923076923077,0.8275862068965517,1,0,1.796,1,0,1,1,NA,NA,NA
SPIAssay,TRUE,TRUE,0,160,160,57,4,57,0,0,4,0,0,0.75,0.7310924369747899,4,0,1.965999999999999,1,0,5,5,NA,NA,NA
spider,TRUE,TRUE,0,812,812,453,49,444,0,9,47,0,2,0.8770491803278688,0.8882521489971347,48,0,18.11200000000002,1,3,43,46,NA,NA,NA
