"arg_sig","count"
"[sS, C]/[, A]/[{path,stuff}, {names}]",2
"[M{D}]/[qw]/[{analyte.method,analyte.name,dim,dimnames,names,remark.codes,reporting.level,reporting.method,reporting.units,rounding,unique.code,value.codes}]",3
"[l{sF}, sE, l{D}, sN, data.frame, l{?}]/[, complain, complain,environment]/[{}, {message}, {message,names,row.names}, {message,names}]",1
"[C, l{?}]/[]/[{names}]",1
"[M{D}, l{?}]/[, animUnit]/[{dim,dimnames}, {dim}, {names}]",1
"[sD, l{?}]/[, invest]/[{names}]",1
"[sS]/[IRanges, TransitionStack, RasterStack]/[{elementMetadata,elementType,metadata,NAMES,start,width}, {crs,extent,filename,history,layers,ncols,nrows,rotated,rotation,title,z}, {crs,extent,history,layernames,ncols,nrows,rotated,rotation,title,transition,unit,z}]",1
"[M{C}]/[]/[{dim,dimnames}]",171
"[sS]/[card.game]/[{data,n}]",2
"[l{?}]/[summary.maxLik]/[{names}]",1
"[sS, l{D}]/[SpatialPointsDataFrame, gearKrige]/[{bbox,coords,coords.nrs,data,proj4string}, {names}]",2
"[l{?}]/[owrsp]/[{names}]",7
"[l{?}]/[ad, ad.formula,ad]/[{names}]",2
"[data.frame]/[tbl_df,tbl]/[{row.names}]",3
"[l{?}]/[SpikeSlabArPrior,IndependentSpikeSlabPrior,SpikeSlabPriorBase]/[{names}]",1
"[data.frame, missing, sC]/[]/[{names,row.names}, {}]",1
"[l{l{?}}]/[citation,bibentry]/[{}]",4
"[D, error]/[, corSymm,corStruct]/[{covariate,Dim,fixed,formula,maxCov}, {}]",1
"[sE]/[dna_stat,sumstat,coalmodelpart,R6]/[{}]",1
"[l{?}]/[bayesF]/[{method,names}]",3
"[sS]/[amModelLib]/[{data,description,info,models}]",24
"[I]/[lobstr_bytes]/[{}, {names}]",1
"[sD, D, sN]/[, Date]/[{}]",1
"[M{I}, sD]/[]/[{dim}, {}]",2
"[l{?}]/[hzar.fitRequest]/[{fit.run,fit.success,names}]",11
"[l{?}]/[CausataVariable]/[{names}]",2
"[l{?}]/[variogram]/[{names}]",9
"[sE, sS]/[cellwise,R6, expression_loggger,R6, filedump,R6, simple,R6, trivial, trivial,R6]/[{.xData}, {__log__}, {}]",1
"[sD, C, D]/[]/[{sep}, {}, {parens,pct}, {parens}]",1
"[l{?}, l{D}]/[summary.mcmc]/[{names}]",1
"[l{?}]/[CalibOptions,GR4J,HBAN]/[{names}]",3
"[C, I, sC, sD, sN]/[]/[{}]",1
"[M{D}, D, l{D}, l{?}]/[]/[{}, {dim}, {dim,dimnames}]",1
"[M{D}, M{I}, sD]/[]/[{dim}, {}]",1
"[I, M{C}, data.frame, l{D}]/[]/[{dim,dimnames}, {names,row.names}, {names}, {}]",3
"[l{?}, l{C}, l{expression}, l{sN}]/[labels]/[{names}]",1
"[D, sN]/[]/[{}, {names}]",6
"[D]/[POSIXct,POSIXt, Date]/[{}]",1
"[l{?}]/[FEXP]/[{names}]",7
"[D, missing]/[, array]/[{dim,dimnames}, {}]",1
"[M{D}, M{I}]/[]/[{dim,dimnames,n,vnames}, {dim,dimnames,n}, {dim}]",1
"[sF]/[, standardGeneric]/[{default,generic,group,package,signature,skeleton,srcref,valueClass}, {srcref}]",7
"[sE]/[RangeDiscrete,Range,ggproto,gg]/[{}]",1
"[l{?}]/[sysGmm.twoStep.formula]/[{names}]",3
"[M{D}]/[, loadings]/[{dim,dimnames}]",2
"[l{?}]/[causalsens]/[{names}]",2
"[D, M{D}, sD, sI, sN]/[, array, ijtiff_img,array]/[{bits_per_sample,color_space,compression,dim,length,planar_config,rows_per_strip,sample_format,samples_per_pixel,software,width}, {dim}, {}]",1
"[l{I}]/[cl_classes_of_partition_of_objects,cl_classes_of_objects]/[{labels,n_of_objects,names}]",3
"[pairlist]/[code.chunk,pairlist]/[{chunk.opts}]",4
"[l{?}]/[InputsModel,daily,GR,CemaNeige, InputsModel,daily,GR, InputsModel,daily,CemaNeige]/[{names}]",1
"[l{D}, sF, unevaled]/[]/[{names}, {}]",2
"[Y, language, sC]/[, formula, name]/[{.Environment}, {}]",2
"[D, I, error, sD]/[]/[{}]",1
"[C, D, I, error]/[, haven_labelled]/[{labels}, {}]",1
"[sS, D, sI, I]/[, IRanges, Rle, DataFrame]/[{elementMetadata,elementType,metadata,NAMES,start,width}, {elementMetadata,lengths,metadata,values}, {}, {elementMetadata,elementType,listData,metadata,nrows,rownames}]",1
"[data.frame, unevaled]/[, grouped_df,tbl_df,tbl]/[{groups,names,row.names}, {}]",3
"[sF]/[Class,Object]/[{.env,export,modifiers,srcref}, {.env,export,modifiers}]",1
"[l{?}, l{D}]/[cmodMan, cmodStd]/[{names}]",2
"[data.frame]/[behavr,data.table]/[{.internal.selfref,metadata,names,row.names,sorted}]",12
"[l{?}]/[rsm,lm]/[{names}]",13
"[C, D, sC, sD, sL]/[]/[{}]",1
"[l{expression}, sC]/[]/[{}]",1
"[l{?}]/[l1ce]/[{names}]",7
"[l{D}]/[]/[{constant,names}]",1
"[l{l{?}}]/[cdp]/[{names}]",5
"[M{D}]/[]/[{dim,StandValues}]",1
"[sS, D, l{sS}, I, L]/[, MaskCollection]/[{}, {active,desc,elementMetadata,elementType,metadata,NAMES,nir_list,width}]",1
"[language, raw_NA, sF]/[, call, {]/[{srcfile,srcref,wholeSrcref}, {}]",2
"[l{?}]/[asciiruler]/[{names}]",2
"[l{?}, l{C}, l{D}, sN]/[, uneval]/[{names}, {}]",1
"[sD]/[array]/[{dim,dimnames}]",1
"[Y, language, sC, sD, sN]/[, call, name]/[{}]",1
"[D]/[]/[{levels,m}]",3
"[l{?}, l{D}, l{Y}]/[]/[{names}]",1
"[l{?}, l{D}]/[gelman.diag]/[{names}]",1
"[data.frame, sD]/[]/[{names,row.names}, {}]",3
"[l{?}]/[qcc]/[{names}]",4
"[M{D}, missing]/[, AsIs]/[{dim,dimnames,scaled:center,scaled:scale}, {dim,dimnames}, {dim,scaled:center,scaled:scale}, {}]",1
"[error, sE]/[, proto,environment]/[{}]",1
"[sF, sN]/[]/[{memoised}, {}]",2
"[l{?}]/[decorana]/[{names}]",5
"[data.frame]/[bictab]/[{names,row.names}]",3
"[sE]/[LOCAL,QSys,R6]/[{}]",1
"[sC, sE]/[, PositionDodge,Position,ggproto,gg, PositionDodgeV,Position,ggproto,gg, PositionIdentity,Position,ggproto,gg, PositionJitter,Position,ggproto,gg]/[{}]",1
"[sC, C, I]/[aweek]/[{week_start}, {levels,week_start}]",1
"[M{D}]/[k-means clustering]/[{dim}]",1
"[sS]/[matrix.csr]/[{dimension,ia,ja,ra}]",13
"[D, X, l{?}, l{l{?}}, sD]/[, ARMA,TSmodel, TSestModel, innov,SS,TSmodel, roots]/[{names,seriesNamesInput,seriesNamesOutput}, {names,seriesNamesOutput}, {names}, {}]",1
"[M{D}, M{I}]/[itree.matrix]/[{column.levels,dim,dimnames}, {dim,dimnames}]",1
"[l{?}]/[bsts.mixed,bsts]/[{names}]",3
"[sS]/[GenAlgControl, GenAlgFitEvaluator, GenAlgLMEvaluator, GenAlgPLSEvaluator, GenAlgUserEvaluator]/[{badSolutionThreshold,crossover,crossoverId,elitism,fitnessScaling,fitnessScalingId,maxDuplicateEliminationTries,maxVariables,minVariables,mutationProbability,numGenerations,populationSize,verbosity}, {evalFunction,sepFunction}, {innerSegments,maxNComp,method,methodId,numReplications,numThreads,outerSegments,sdfact,testSetSize}, {maxNComp,numSegments,numThreads,sdfact,statistic,statisticId}, {}]",1
"[l{?}]/[MatData]/[{names,row.names}]",2
"[l{?}]/[lme, nlme,lme]/[{names}]",2
"[l{?}]/[phylo]/[{names,order,origin}]",2
"[D, I, M{D}, M{I}, data.frame, l{I}]/[, AsIs, array]/[{dim,dimnames}, {dim}, {names,row.names}, {names}, {}]",2
"[l{?}]/[cclcda]/[{names}]",4
"[sE, sN]/[, cache_integer64,cache,environment]/[{}]",1
"[l{?}]/[featherForecasts]/[{names}]",4
"[l{?}]/[jaatha_result]/[{names}]",2
"[l{l{?}}]/[bn.fit]/[{names}]",6
"[sN, l{l{?}}]/[, RFopt]/[{}, {names}]",2
"[C, I, M{C}, sC, sI]/[, genotype, haplotype,genotype]/[{allele.map,allele.names,genotypeOrder,levels,locus}, {allele.map,allele.names,genotypeOrder,levels}, {allele.map,allele.names,levels}, {dim,dimnames}, {}]",1
"[l{?}]/[family.rsm,family]/[{names}]",6
"[C, D, L, sF]/[, standardGeneric]/[{default,generic,group,package,signature,skeleton,srcref,valueClass}, {}]",1
"[l{?}]/[bn]/[{names}]",107
"[l{sF}, l{?}]/[write_stream,write_function, write_disk,write_function, write_memory,write_function]/[{}, {names}]",1
"[C]/[]/[{event.key}]",1
"[sC, sF]/[, CFunc]/[{code}, {}]",1
"[l{?}]/[EV]/[{names}]",2
"[M{D}, D, L]/[zoo]/[{dim,index}, {index,names}, {index}, {dim,dimnames,index}]",1
"[D, l{D}]/[]/[{names}, {}]",11
"[M{I}]/[]/[{dim,dimnames,n}]",2
"[M{C}]/[ggmap,raster]/[{bb,dim}]",2
"[sD, sF]/[]/[{iterations,sd}, {srcref}, {}]",1
"[I]/[haplotype,genotype, genotype]/[{allele.map,allele.names,genotypeOrder,levels}]",1
"[data.frame, error]/[, xtable]/[{align,caption,label,names,row.names}, {align,names,row.names}, {}]",1
"[error, sD, sN]/[]/[{}]",4
"[l{?}]/[element_blank,element]/[{}]",2
"[R]/[key,ecdsa]/[{}]",6
"[l{?}]/[expectation_warning,expectation,condition]/[{names}]",1
"[l{?}]/[invest,bootCal, invest]/[{names}]",1
"[sS, l{l{?}}]/[, cocor.indep.groups, cocor.dep.groups.nonoverlap, cocor.dep.groups.overlap]/[{alpha,alternative,conf.level,data.name,diff,fisher1925,n1,n2,null.value,r1.jk,r2.hm,test,var.labels,zou2007}, {alpha,alternative,conf.level,data.name,diff,dunn1969,n,null.value,pearson1898,r.hm,r.jh,r.jk,r.jm,r.kh,r.km,raghunathan1996,silver2004,steiger1980,test,var.labels,zou2007}, {alpha,alternative,conf.level,data.name,diff,dunn1969,hendrickson1970,hittner2003,hotelling1940,meng1992,n,null.value,olkin1967,pearson1898,r.jh,r.jk,r.kh,steiger1980,test,var.labels,williams1959,zou2007}, {names}]",1
"[M{D}, error, sD]/[, 3vel,vec]/[{dim,dimnames}, {dim}, {}]",1
"[data.frame, l{?}, l{l{?}}, sE]/[, AsIs,lm, environment, htest, lm, nfnGroupedData,nfGroupedData,groupedData, summary.lm]/[{intuBag,names}, {names,row.names}, {names}, {name}]",1
"[sS]/[NativeNSBS]/[{has_NAs,subscript,upper_bound,upper_bound_is_strict}]",1
"[l{?}]/[pdb, pdb,sse]/[{names}]",7
"[C, I, sC, sD, sI]/[]/[{}]",5
"[D, I, sD, sR]/[]/[{}]",1
"[M{D}]/[, contrMat]/[{dim,dimnames,type}, {dim}]",1
"[l{?}]/[bas, basglm,bas]/[{names}]",5
"[sS]/[AffLinAbscontDistribution, Norm, UnivarLebDecDistribution]/[{.logExact,.lowerExact,.withArith,.withSim,a,b,d,gaps,img,p,param,q,r,Symmetry,X0}, {.logExact,.lowerExact,.withArith,.withSim,d,gaps,img,mixCoeff,mixDistr,p,param,q,r,support,Symmetry}, {.logExact,.lowerExact,.withArith,.withSim,d,gaps,img,p,param,q,r,Symmetry}]",1
"[l{sF}, l{I}, l{Y}, l{L}, l{language}, l{sN}, l{D}, l{C}, l{l{?}}, l{?}]/[]/[{}, {names}]",1
"[R]/[bigz]/[{mod}, {}]",2
"[l{?}]/[multnet,glmnet]/[{names}]",1
"[D, sF]/[]/[{names}, {srcref}, {}]",1
"[sF]/[]/[{srcref}, {}]",221
"[data.frame, error, sC, sD, sF]/[]/[{names,row.names}, {}]",1
"[D, l{l{?}}, sF]/[, POSIXct,POSIXt, POSIXlt,POSIXt]/[{names}, {srcref}, {tzone}]",1
"[sS]/[funData]/[{argvals,X}]",22
"[D, I, M{I}]/[table]/[{dim,dimnames}]",1
"[sC]/[ansi_string]/[{}]",7
"[D, M{D}, missing]/[]/[{dim}, {}]",4
"[l{?}]/[loglik]/[{names}]",2
"[C, D, I, L, l{?}, l{C}, l{D}, l{I}, l{sF}, l{sS}, raw_NA, sC, sD, sF, sI, sN, sS]/[, CompressedCharacterList, CompressedIRangesList, CompressedIntegerList, CompressedLogicalList, CompressedNumericList, CompressedRleList, CompressedSplitDataFrameList, DataFrame, GPos, GRanges, IPos, IRanges, MaskCollection, NormalIRanges, Rle, RleViews, SimpleRleList, SortedByQueryHits, SortedByQuerySelfHits, standardGeneric]/[{active,desc,elementMetadata,elementType,metadata,NAMES,nir_list,width}, {default,generic,group,package,signature,skeleton,valueClass}, {elementMetadata,elementType,listData,metadata,nrows,rownames}, {elementMetadata,elementType,listData,metadata}, {elementMetadata,elementType,metadata,NAMES,start,width}, {elementMetadata,elementType,metadata,partitioning,unlistData}, {elementMetadata,elementType,metadata,pos_runs}, {elementMetadata,elementType,metadata,ranges,seqinfo,seqnames,strand}, {elementMetadata,elementType,metadata,ranges,subject}, {elementMetadata,from,metadata,nLnode,nRnode,to}, {elementMetadata,lengths,metadata,values}, {levels}, {names}, {}]",1
"[l{?}]/[gset,cset, kstructure,kfamset,set,gset,cset, set,gset,cset]/[{memberships,universe}, {}]",2
"[sI]/[rglLowlevel,rglId]/[{}]",2
"[data.frame]/[taxo]/[{names,row.names}]",3
"[sS]/[HARModel]/[{Data,Info,Model}]",1
"[sD, M{D}]/[random.effects,VarCov]/[{dim,dimnames,group.levels}]",1
"[D, X, sN]/[]/[{}]",1
"[l{l{?}}, sC]/[, citation,bibentry]/[{mheader,package}, {package}, {}]",1
"[l{?}]/[DRMod]/[{addCovars,doseRespNam,model,names,off,placAdj,type}, {addCovars,doseRespNam,model,names,placAdj,type}]",1
"[C, sS]/[, itemMatrix, transactions]/[{data,itemInfo,itemsetInfo}, {}]",1
"[M{D}]/[deSolve]/[{dim,dimnames}]",3
"[D, sD]/[corAR1,corStruct, corBrownian,corPhyl,corStruct, corCompSymm,corStruct, corGrafen,corPhyl,corStruct, corMartins,corPhyl,corStruct, corNatural,corStruct, corSymm,corStruct]/[{covariate,Dim,factor,fixed,formula,groups,inf,logDet}, {covariate,Dim,factor,fixed,formula,index,logDet,tree}, {covariate,Dim,factor,fixed,formula,logDet,maxCov}, {covariate,Dim,factor,fixed,formula,logDet}, {covariate,Dim,fixed,formula,groups,inf}, {covariate,Dim,fixed,formula,groups}, {covariate,Dim,fixed,formula,index,logDet,tree}, {covariate,Dim,fixed,formula,index,tree}, {covariate,Dim,fixed,formula}, {fixed,formula,groups}, {fixed,formula,tree}, {fixed,formula}]",1
"[error, externalptr]/[, XMLInternalElementNode,XMLInternalNode,XMLAbstractNode]/[{}]",1
"[sD, D]/[polynomial]/[{}]",3
"[C, D, I, l{?}, l{I}]/[, pedigree]/[{names}, {}]",1
"[C, D, data.frame, l{?}, l{C}, l{D}, l{I}, l{L}, sD, sI]/[]/[{names,row.names}, {names}, {}]",1
"[D, sD]/[, Date, yearmon]/[{}]",1
"[l{C}, l{sN}]/[]/[{names}]",4
"[l{?}]/[BooleanNetworkCollection]/[{names}]",2
"[l{Y}]/[quoted]/[{env}]",6
"[data.frame]/[, data.table, icd_long_data, icd_wide_data]/[{.internal.selfref,names,row.names}, {names,row.names}]",1
"[pairlist]/[pairlist]/[{include,preamble,strings}]",1
"[D, language, sN]/[, formula]/[{.Environment}, {}]",1
"[l{D}, l{l{?}}]/[harvestr-datasets]/[{function}, {function,time}]",1
"[M{D}, data.frame]/[]/[{dim}, {names,row.names,seed}, {dim,dimnames}]",1
"[l{?}]/[summary.inarmix]/[{names}]",3
"[sC, l{Y}, sE, sF, C, sI, I, sL, sN, l{C}]/[, environment, oauth_app, CompositeFunction]/[{}, {names}]",1
"[D, Y, data.frame, externalptr, language, l{?}, raw_NA, sC, sD, sE, sF, sI, sL, sN]/[, (, <-, CallRoutine,NativeSymbolInfo, ExternalRoutine,NativeSymbolInfo, call, environment, externalptr, for, if, name, tbl_df,tbl, while, {]/[{names,row.names}, {names}, {srcfile,srcref,wholeSrcref}, {}]",1
"[l{?}]/[LKinfo,LKRectangle]/[{names}]",23
"[l{?}]/[hmm.discnp]/[{names}]",7
"[sC, C, l{D}]/[]/[{names}]",1
"[D, l{D}, sD, sN]/[]/[{names}, {}]",3
"[l{?}]/[summary.felm]/[{names}]",2
"[D]/[, labelled]/[{label}, {}]",3
"[l{?}]/[truncreg,maxLik]/[{names}]",3
"[C, l{C}, l{D}, sC]/[]/[{names}]",2
"[l{D}]/[waic,loo]/[{dims,names}]",14
"[l{l{?}}]/[]/[{created,date,names,originator,path,preamble}]",2
"[l{sS}, sD, sF]/[, publicEnv, publicFunction, publicValue]/[{}]",1
"[sS]/[GenAlgFitEvaluator]/[{maxNComp,numSegments,numThreads,sdfact,statistic,statisticId}]",1
"[l{?}]/[randomGuess]/[{names}]",1
"[M{D}, D, M{I}, I]/[, array]/[{dim}]",2
"[Y, language, sN]/[, call, name]/[{}]",1
"[M{D}, D]/[, array, mts,ts, ts]/[{dim,seriesNames,tframe}, {dim}, {dim,seriesNames}, {dim,dimnames,tsp}, {dim,dimnames}]",1
"[l{?}]/[bf_bridge]/[{model_names,names}]",2
"[M{D}, D, sL, l{D}, l{l{?}}]/[]/[{}, {dim}, {names}]",1
"[l{D}]/[igraph]/[{}]",70
"[l{C}]/[bq_dataset]/[{names}]",4
"[sS]/[jmdlMod]/[{args,call,devcomp,offset,opt,p,q,std,tval}]",3
"[l{?}]/[KFS]/[{names}]",13
"[sS]/[spam.chol.NgPeyton]/[{colindices,colpointers,dimension,entries,invpivot,memory,nnzA,pivot,rowpointers,snmember,supernodes}]",6
"[data.frame]/[augPred]/[{formula,labels,names,row.names,units}]",1
"[l{?}]/[modFit]/[{names}]",3
"[l{I}, sS]/[BEDMatrix, ColumnLinkedMatrix]/[{dims,dnames,path,xptr}, {}]",1
"[sD]/[]/[{}, {fx.group}, {fx.group,fx.pml,logl.group}]",1
"[C, l{l{?}}, sC]/[, POSIXlt,POSIXt]/[{names,tzone}, {}]",1
"[D, I, Y, data.frame, l{I}, sC, sL, sN]/[, name]/[{levels}, {names,row.names}, {names}, {}]",1
"[l{?}]/[cr.smooth]/[{names}]",1
"[l{?}, l{C}]/[collector_character,collector, collector_date,collector, collector_datetime,collector, collector_double,collector, collector_guess,collector, collector_integer,collector, collector_logical,collector]/[{names}, {}]",1
"[C, D, I, L, l{?}, l{C}, l{D}, l{I}, l{l{?}}, raw_NA, sC, sD, sI]/[, Date, POSIXct,POSIXt, atc, bench_bytes, bench_time, haven_labelled, mo, rsi,ordered, table]/[{contrasts,levels}, {dim,dimnames}, {format.sas}, {format.spss,labels}, {format.spss}, {format.stata,label}, {levels}, {names}, {tzone}, {}]",1
"[l{?}]/[FixBreakPointsReg, FreeBreakPointsReg,FixBreakPointsReg]/[{names}]",1
"[M{D}, sD, sF]/[, standardGeneric]/[{default,generic,group,package,signature,skeleton,valueClass}, {dim}]",1
"[sI, M{I}]/[partition]/[{dim}]",2
"[l{?}]/[summary.lqm]/[{names}]",3
"[l{?}]/[gamlssML,gamlss]/[{names}]",4
"[l{I}, l{D}, l{C}, l{l{?}}]/[]/[{names}]",1
"[l{?}]/[bss]/[{names}]",6
"[l{R}]/[]/[{dim}]",14
"[D, M{D}, M{I}, M{R}, R]/[]/[{dim}, {}]",1
"[l{?}]/[bridge]/[{names}]",5
"[l{?}, sN]/[, Lfd]/[{names}, {}]",1
"[l{?}]/[summary.aftsrr]/[{names}]",2
"[l{?}]/[FixedDateHoliday,Holiday]/[{names}]",1
"[l{?}]/[RegressionHolidayStateModel,HolidayStateModel,StateModel]/[{names}]",1
"[D, l{?}]/[, ipriorKernel]/[{names}, {}]",1
"[sD, M{D}]/[Surv]/[{dim,dimnames,inputAttributes,states,type}, {dim,dimnames,inputAttributes,type}, {ctype,dim,dimnames,type}, {dim,dimnames,type}]",1
"[C, D, I, L, l{D}, l{I}, l{sF}, sC, sD, sI]/[]/[{names}, {}]",1
"[raw_NA]/[]/[{dim,dimnames}, {dim}]",1
"[l{?}]/[user.lambda4]/[{names}]",2
"[l{?}]/[specaccum]/[{names}]",1
"[M{D}, l{D}, missing]/[]/[{dim,dimnames}, {dim}, {}]",1
"[l{X}, l{?}]/[]/[{names}]",1
"[l{?}]/[credibleshiftset]/[{names,order}]",4
"[l{?}]/[predict.brr]/[{level,names,row.names}]",2
"[l{?}]/[catch, catchobj]/[{names}]",1
"[sS]/[Dudoit]/[{adjusted.p,call,df,groups,p.values,t.statistics}]",1
"[Y, missing, sF]/[, name]/[{generator,srcref}, {}]",2
"[M{D}, sS]/[, dgCMatrix, dgTMatrix]/[{Dim,Dimnames,factors,i,j,x}, {Dim,Dimnames,factors,i,p,x}, {dim,dimnames}, {dim}]",1
"[l{?}]/[mlm.spike,logit.spike,lm.spike]/[{names}]",1
"[sL]/[, vector_with_cause]/[{cause,names}, {names}]",1
"[D, M{D}]/[]/[{assign,contrasts,dim,dimnames,index}, {assign,contrasts,dim,dimnames}, {assign,dim,dimnames,index}, {assign,dim,dimnames}, {contr,dim,dimnames,nams,ncols}, {contrasts,dim,dimnames}, {dim,dimnames}, {dim}, {names}, {}]",1
"[sD, M{D}]/[shrinkage]/[{dim,dimnames,lambda,lambda.estimated}, {dim,lambda,lambda.estimated}]",2
"[sS]/[Capushe, DDSE]/[{AIC_capushe,BIC_capushe,DDSE,Djump,n}, {graph,interval,kappa,model,ModelHat}]",1
"[D]/[array]/[{dim,Variables}, {dim}]",1
"[I, sS]/[, A, AnnotatedDataFrame, ExpressionSet, MIAME, MultiSet, MySet, NChannelSet, SwirlSet, TwoColorSet, VersionedBiobase]/[{.__classVersion__,abstract,contact,hybridizations,lab,name,normControls,other,preprocessing,pubMedIds,samples,title,url}, {.__classVersion__,annotation,assayData,experimentData,featureData,phenoData,protocolData}, {.__classVersion__,data,dimLabels,varMetadata}, {.__classVersion__}, {}]",1
"[I, M{D}]/[, Intervals]/[{closed,dim,type}, {}]",1
"[l{?}]/[calibrar.results]/[{names}]",2
"[l{?}]/[dsdata]/[{names}]",1
"[l{?}, l{language}, sF]/[, fun_list]/[{have_name,names}, {have_name}, {srcref}, {}]",1
"[D, I, L]/[]/[{}, {levels}]",1
"[D, l{C}, l{?}]/[]/[{}, {dim}]",1
"[D, I, M{D}, M{I}]/[]/[{dim}, {}]",5
"[language, sF, unevaled]/[, call]/[{}]",2
"[sF]/[]/[{memoised}]",4
"[C, D, I, L, raw_NA, sC, sD, sI, sS]/[, DataFrame, GRanges, IRanges, Rle]/[{elementMetadata,elementType,listData,metadata,nrows,rownames}, {elementMetadata,elementType,metadata,NAMES,start,width}, {elementMetadata,elementType,metadata,ranges,seqinfo,seqnames,strand}, {elementMetadata,lengths,metadata,values}, {names}, {}]",2
"[sC, sN]/[, glue]/[{}]",3
"[D, language]/[formula, pdDiag,pdMat, pdIdent,pdMat, pdSymm,pdMat]/[{.Environment,Dimnames,formula}, {.Environment}, {Dimnames,formula}]",1
"[D, l{?}, missing]/[]/[{names}, {}]",1
"[l{C}, sN]/[, align]/[{names}, {}]",1
"[M{D}, sN]/[]/[{assign,dim,dimnames}, {dim,dimnames}, {}]",1
"[l{?}]/[astfam]/[{names}]",5
"[l{?}]/[summ.rq,summ]/[{aic,bic,boot.method,boot.sims,call,center,ci.width,confint,digits,dv,env,exp,lmClass,missing,model.fit,model.info,n,n.sd,names,pvals,r1,robust,scale,scale.response,se,standardize,standardize.response,stars,test.stat,transform.response,use_cluster,vifs}]",2
"[l{l{?}}]/[BayesMfp]/[{call,formula,inclusionProbs,indices,linearInclusionProbs,logNormConst,names,numVisited,priorSpecs,randomSeed,shiftScaleMax,SST,termNames,x,xCentered,y,yMean}]",16
"[l{?}]/[rma.uni,rma]/[{names}]",5
"[l{I}, l{?}]/[DimEst]/[{names}]",2
"[D, I]/[, ordered]/[{}, {levels}]",1
"[sS]/[container]/[{content,locked,x}]",2
"[l{?}]/[simult.pvalue]/[{names}]",3
"[l{D}, l{l{?}}]/[]/[{names}]",10
"[data.frame, sS]/[, RasterLayer, RasterStack]/[{crs,data,extent,file,history,legend,ncols,nrows,rotated,rotation,title,z}, {crs,extent,filename,history,layers,ncols,nrows,rotated,rotation,title,z}, {names,row.names}]",1
"[l{Y}, sN]/[, bb.uneval]/[{names}, {}]",3
"[D, M{D}]/[ts]/[{dim,tsp}, {tsp}]",1
"[I, l{?}, l{l{?}}, l{sF}, sI]/[]/[{names}, {}]",1
"[C, sC]/[glue]/[{}]",3
"[raw_NA, sC]/[]/[{}]",88
"[l{?}]/[rpart,GENEA]/[{features,names,xlevels,ylevels}]",2
"[l{l{?}}]/[hwlist]/[{names}]",1
"[D, I, l{?}, raw_NA, sC, sD, sI, sN]/[]/[{package}, {}]",1
"[D, I]/[tbstat,Date, tbstat]/[{sep}]",1
"[M{D}]/[, Intervals]/[{dim}, {closed,dim,type}]",1
"[l{?}]/[detect_separation_core]/[{names}]",1
"[sS]/[CoClust]/[{Data.Clusters,Dependence,Est.Method,Index.dimset,Index.Matrix,LLC,LogLik,Number.of.Clusters,Opt.Method}]",1
"[l{?}]/[assoc.hmskewL,assoc.symm,assoc]/[{names}]",1
"[l{?}]/[crr]/[{names}]",7
"[data.frame]/[]/[{na.action,names,row.names,terms}, {names,row.names,terms}]",5
"[l{?}]/[col_spec]/[{names}]",5
"[sS]/[CompressedCharacterList, CompressedDataFrameList, CompressedIRangesList, CompressedIntegerList, CompressedLogicalList, CompressedNumericList, CompressedRleList, DataFrame, SimpleIntegerList, SimpleList, SimpleRleList, SimpleRleViewsList]/[{elementMetadata,elementType,listData,metadata,nrows,rownames}, {elementMetadata,elementType,listData,metadata}, {elementMetadata,elementType,metadata,partitioning,unlistData}]",1
"[sD, C, sN, l{l{?}}, l{?}]/[]/[{}, {names}]",1
"[externalptr]/[HTMLInternalDocument,XMLInternalDocument,XMLAbstractDocument]/[{}]",4
"[sS]/[Mobius.capacity, Mobius.card.set.func, Mobius.game, Mobius.set.func]/[{data,k,n,subsets}, {data,n}]",1
"[sS]/[covComp, covMan, covTS]/[{acceptMatrix,d,hasGrad,inputNames,kernel,kernParNames,label,par,parLower,parN,parUpper}, {covAlls,d,def,hasGrad,inputNames,label,parN,parNames,parsedFormula,topPar,topParLower,topParN,topParNames,topParUpper}, {d,inputNames,kernel,kernParCodes,kernParNames,par,parBlock,parInput,parLower,parN,parUpper}]",1
"[sS, M{D}]/[, big.matrix]/[{dim}, {address}]",1
"[data.frame]/[]/[{binary,names,row.names}]",2
"[l{?}]/[summary.brmultinom]/[{names}]",3
"[D, I, M{D}]/[, Surv]/[{dim,dimnames,type}, {dim,dimnames}, {dim,scaled:center,scaled:scale}, {dim}, {levels}, {names}, {}]",1
"[M{D}]/[dmat]/[{dim}, {dim,dimnames}]",1
"[sC, C]/[pillar_vertical]/[{}]",1
"[l{?}]/[krr]/[{names}]",2
"[l{?}, l{language}]/[uneval]/[{names}]",2
"[D, sD]/[]/[{unit}]",2
"[M{C}, M{D}, missing]/[]/[{dim,dimnames}, {dim}, {}]",1
"[l{?}]/[incanc]/[{names}]",3
"[sS, unevaled]/[, RasterLayer]/[{crs,data,extent,file,history,legend,ncols,nrows,rotated,rotation,title,z}, {}]",1
"[sD, sE]/[, named_par,parameter,coalmodelpart,R6, parameter,coalmodelpart,R6, prior_par,named_par,parameter,coalmodelpart,R6, range_par,named_par,parameter,coalmodelpart,R6, variation_par,parameter,coalmodelpart,R6]/[{}]",1
"[error, sD, sI]/[]/[{}]",33
"[D, sI, sL, I, L]/[, date]/[{}]",1
